time_s,backlog_pkts,backlog_bytes
30.1549,37,110522
30.1599,37,110522
30.1649,37,110522
30.1700,37,110522
30.1749,37,110522
30.1799,37,110522
30.1850,38,112036
30.1899,38,112036
30.1949,38,112036
30.1999,38,112036
30.2049,38,112036
30.2099,38,112036
30.2149,38,112036
30.2199,38,112036
30.2250,38,112036
30.2300,38,112036
30.2349,38,112036
30.2399,38,112036
30.2449,38,112036
30.2499,38,112036
30.2549,38,112036
30.2599,37,110522
30.2649,37,110522
30.2699,37,110522
30.2749,37,110522
30.2799,37,110522
30.2849,37,110522
30.2899,37,110522
30.2955,38,112036
30.2999,38,112036
30.3048,38,112036
30.3100,38,112036
30.3149,38,112036
30.3199,38,112036
30.3249,38,112036
30.3299,38,112036
30.3349,38,112036
30.3399,38,112036
30.3449,38,112036
30.3499,38,112036
30.3549,38,112036
30.3612,38,112036
30.3653,38,113550
30.3699,38,113550
30.3749,38,113550
30.3799,38,113550
30.3849,38,113550
30.3899,38,113550
30.3949,38,113550
30.3999,38,113550
30.4049,38,112036
30.4099,38,112036
30.4149,38,112036
30.4210,38,112036
30.4257,38,112036
30.4304,39,115064
30.4349,39,115064
30.4399,39,115064
30.4449,39,115064
30.4499,38,112036
30.4549,38,112036
30.4599,38,112036
30.4649,38,112036
30.4699,38,112036
30.4749,38,113550
30.4799,38,113550
30.4849,38,113550
30.4899,38,113550
30.4949,38,113550
30.4999,38,113550
30.5049,37,110522
30.5099,38,112036
30.5149,39,115064
30.5199,38,112036
30.5249,39,115064
30.5299,39,115064
30.5349,39,115064
30.5399,39,115064
30.5449,39,115064
30.5499,39,115064
30.5549,39,115064
30.5599,39,115064
30.5649,39,115064
30.5699,39,115064
30.5749,39,115064
30.5799,39,115064
30.5849,38,113550
30.5899,39,116578
30.5955,39,116578
30.5999,39,116578
30.6049,39,116578
30.6099,39,116578
30.6149,39,115064
30.6199,39,115064
30.6249,39,115064
30.6299,39,115064
30.6349,39,115064
30.6399,40,118092
30.6449,40,118092
30.6499,40,118092
30.6549,40,118092
30.6599,40,118092
30.6649,40,118092
30.6699,40,118092
30.6749,39,115064
30.6799,40,118092
30.6849,40,118092
30.6899,40,118092
30.6956,39,116578
30.7017,39,116578
30.7060,39,116578
30.7102,39,116578
30.7149,39,116578
30.7199,40,118092
30.7249,40,118092
30.7299,40,118092
30.7349,40,118092
30.7399,40,118092
30.7449,40,118092
30.7499,40,118092
30.7549,40,118092
30.7599,40,118092
30.7649,40,118092
30.7699,40,118092
30.7749,40,118092
30.7799,41,121120
30.7849,41,121120
30.7899,41,121120
30.7949,41,121120
30.7999,41,121120
30.8049,40,119606
30.8099,40,119606
30.8150,40,119606
30.8199,40,119606
30.8249,41,121120
30.8299,41,121120
30.8349,41,121120
30.8399,41,121120
30.8449,41,121120
30.8499,41,121120
30.8549,41,121120
30.8599,41,121120
30.8649,41,121120
30.8699,41,121120
30.8749,41,121120
30.8799,41,121120
30.8849,41,121120
30.8899,41,121120
30.8949,40,118092
30.8999,40,118092
30.9049,40,118092
30.9099,41,122634
30.9149,41,122634
30.9199,41,122634
30.9249,41,122634
30.9299,41,122634
30.9356,41,121120
30.9399,41,121120
30.9449,41,121120
30.9499,41,121120
30.9549,41,121120
30.9599,41,121120
30.9649,41,121120
30.9700,40,118092
30.9749,40,118092
30.9799,40,118092
30.9849,42,124148
30.9899,42,124148
30.9949,41,121120
30.9999,41,121120
31.0049,41,121120
31.0099,41,121120
31.0149,41,121120
31.0199,41,122634
31.0249,41,122634
31.0299,41,122634
31.0349,41,122634
31.0399,42,124148
31.0449,41,121120
31.0499,42,124148
31.0549,41,121120
31.0599,42,124148
31.0649,42,124148
31.0699,42,124148
31.0749,42,124148
31.0799,42,124148
31.0849,42,124148
31.0899,42,124148
31.0956,42,124148
31.0999,42,124148
31.1049,41,121120
31.1099,42,124148
31.1149,42,124148
31.1199,43,127176
31.1257,43,127176
31.1299,41,122634
31.1349,41,122634
31.1399,43,127176
31.1449,43,127176
31.1499,43,127176
31.1549,43,127176
31.1599,43,127176
31.1649,43,127176
31.1704,43,127176
31.1749,43,127176
31.1799,43,127176
31.1849,43,127176
31.1899,43,127176
31.1956,43,127176
31.2002,43,127176
31.2059,43,127176
31.2104,43,127176
31.2149,44,130204
31.2199,44,130204
31.2249,44,130204
31.2299,44,130204
31.2349,44,130204
31.2399,43,128690
31.2449,43,128690
31.2499,43,127176
31.2549,43,127176
31.2603,43,127176
31.2648,44,130204
31.2699,44,130204
31.2749,44,130204
31.2799,44,130204
31.2849,44,130204
31.2899,44,130204
31.2948,44,130204
31.2999,44,130204
31.3070,43,127176
31.3112,44,130204
31.3154,44,130204
31.3199,44,130204
31.3249,44,130204
31.3299,44,130204
31.3349,45,133232
31.3399,45,133232
31.3449,44,131718
31.3499,44,131718
31.3549,44,130204
31.3599,44,130204
31.3649,44,130204
31.3699,44,130204
31.3749,44,130204
31.3799,44,130204
31.3849,44,130204
31.3899,44,130204
31.3949,44,130204
31.3999,44,130204
31.4049,44,130204
31.4099,45,133232
31.4149,45,133232
31.4199,45,133232
31.4249,45,133232
31.4299,45,133232
31.4349,46,134746
31.4399,45,131718
31.4449,46,134746
31.4499,45,131718
31.4549,45,133232
31.4599,45,133232
31.4649,45,133232
31.4699,45,133232
31.4749,45,133232
31.4799,45,133232
31.4849,45,133232
31.4900,45,133232
31.4949,45,133232
31.4999,45,133232
31.5049,45,133232
31.5099,45,133232
31.5149,44,130204
31.5199,46,136260
31.5258,46,136260
31.5298,45,133232
31.5350,46,136260
31.5399,45,133232
31.5449,45,133232
31.5499,45,133232
31.5549,45,133232
31.5599,45,133232
31.5649,46,136260
31.5699,46,136260
31.5749,46,136260
31.5800,46,136260
31.5849,46,136260
31.5899,46,136260
31.5949,46,136260
31.5999,46,136260
31.6049,46,136260
31.6099,46,136260
31.6149,46,136260
31.6199,46,136260
31.6249,46,136260
31.6299,46,136260
31.6349,46,136260
31.6399,47,139288
31.6449,47,140802
31.6499,46,137774
31.6549,46,137774
31.6599,46,137774
31.6649,46,137774
31.6700,47,139288
31.6749,47,139288
31.6808,47,139288
31.6849,47,139288
31.6900,47,139288
31.6949,47,139288
31.6999,47,139288
31.7050,47,139288
31.7099,47,139288
31.7149,47,139288
31.7199,47,139288
31.7249,47,139288
31.7299,46,136260
31.7349,47,139288
31.7399,47,139288
31.7449,47,139288
31.7499,47,139288
31.7549,47,139288
31.7599,48,142316
31.7649,48,142316
31.7699,49,143830
31.7754,49,143830
31.7799,49,143830
31.7849,48,142316
31.7899,48,142316
31.7949,48,142316
31.7999,48,142316
31.8049,48,142316
31.8099,48,142316
31.8149,48,142316
31.8199,48,142316
31.8249,48,142316
31.8299,48,142316
31.8349,48,142316
31.8399,48,142316
31.8449,48,142316
31.8499,48,142316
31.8549,49,145344
31.8599,49,145344
31.8649,49,145344
31.8701,49,145344
31.8749,50,146858
31.8801,50,146858
31.8849,50,146858
31.8899,50,146858
31.8949,49,145344
31.8999,49,145344
31.9049,49,145344
31.9099,49,145344
31.9149,49,145344
31.9199,49,145344
31.9249,49,145344
31.9312,49,145344
31.9360,49,145344
31.9409,48,142316
31.9460,48,142316
31.9520,49,145344
31.9568,50,148372
31.9613,50,148372
31.9662,50,148372
31.9711,50,148372
31.9759,49,145344
31.9808,50,146858
31.9853,50,146858
31.9903,50,146858
31.9952,50,146858
32.0005,50,148372
32.0050,50,148372
32.0099,50,148372
32.0148,50,148372
32.0199,50,148372
32.0249,50,148372
32.0299,50,148372
32.0349,50,148372
32.0400,50,148372
32.0449,50,148372
32.0499,50,148372
32.0548,51,151400
32.0599,50,148372
32.0649,50,148372
32.0699,51,151400
32.0750,51,151400
32.0799,51,151400
32.0849,50,148372
32.0899,51,149886
32.0949,51,149886
32.0999,51,149886
32.1050,51,149886
32.1099,51,151400
32.1149,51,151400
32.1199,51,151400
32.1249,51,151400
32.1299,51,151400
32.1349,51,151400
32.1399,50,148372
32.1449,52,154428
32.1499,52,154428
32.1549,52,154428
32.1599,52,154428
32.1649,52,154428
32.1699,52,154428
32.1749,52,154428
32.1803,52,154428
32.1851,53,155942
32.1902,53,155942
32.1953,52,152914
32.2002,52,152914
32.2051,52,152914
32.2100,52,152914
32.2149,52,152914
32.2199,51,151400
32.2249,51,151400
32.2299,53,157456
32.2349,53,157456
32.2399,53,157456
32.2449,53,157456
32.2499,53,157456
32.2549,53,157456
32.2598,53,157456
32.2649,53,157456
32.2699,53,157456
32.2759,53,157456
32.2803,53,157456
32.2862,53,157456
32.2908,54,158970
32.2956,54,158970
32.3004,54,158970
32.3060,55,160484
32.3109,55,160484
32.3159,55,160484
32.3208,55,160484
32.3252,55,160484
32.3300,54,158970
32.3349,54,158970
32.3398,54,158970
32.3449,54,158970
32.3499,55,161998
32.3563,55,161998
32.3613,55,161998
32.3658,55,161998
32.3726,55,161998
32.3767,55,161998
32.3814,55,161998
32.3854,55,161998
32.3898,55,161998
32.3949,55,161998
32.3999,55,161998
32.4049,55,161998
32.4099,55,161998
32.4149,56,165026
32.4199,56,165026
32.4249,56,165026
32.4299,56,165026
32.4350,56,165026
32.4399,55,163512
32.4449,55,163512
32.4499,55,163512
32.4549,55,163512
32.4599,56,166540
32.4649,56,166540
32.4699,56,166540
32.4749,56,166540
32.4799,56,166540
32.4849,56,166540
32.4900,56,166540
32.4949,56,166540
32.4999,57,168054
32.5058,56,165026
32.5101,57,168054
32.5149,57,168054
32.5199,57,168054
32.5249,56,165026
32.5299,56,165026
32.5349,56,165026
32.5399,57,168054
32.5449,57,169568
32.5499,57,169568
32.5549,57,169568
32.5600,56,168054
32.5649,56,168054
32.5702,56,168054
32.5754,56,168054
32.5799,56,168054
32.5861,57,171082
32.5910,56,168054
32.5949,56,168054
32.5999,57,169568
32.6049,57,169568
32.6100,57,169568
32.6149,58,172596
32.6212,58,172596
32.6258,58,172596
32.6302,57,169568
32.6349,58,172596
32.6399,58,172596
32.6449,58,172596
32.6499,59,175624
32.6549,59,175624
32.6599,59,175624
32.6650,59,175624
32.6699,59,175624
32.6749,59,175624
32.6799,59,175624
32.6849,59,175624
32.6900,58,172596
32.6949,58,172596
32.6999,59,174110
32.7049,59,174110
32.7110,59,174110
32.7152,59,174110
32.7203,59,174110
32.7249,59,174110
32.7299,59,174110
32.7349,59,174110
32.7399,59,174110
32.7449,59,174110
32.7499,59,174110
32.7549,59,174110
32.7599,59,174110
32.7649,59,175624
32.7700,60,178652
32.7749,59,175624
32.7799,60,178652
32.7849,60,178652
32.7899,60,178652
32.7949,60,178652
32.7999,61,180166
32.8062,61,180166
32.8103,61,180166
32.8149,61,180166
32.8199,61,180166
32.8249,61,180166
32.8299,61,180166
32.8349,61,180166
32.8399,61,180166
32.8449,61,180166
32.8499,0,0
32.8549,62,183194
32.8599,62,183194
32.8649,62,183194
32.8699,62,183194
32.8749,61,181680
32.8799,61,181680
32.8849,61,181680
32.8899,61,181680
32.8949,61,181680
32.8999,62,184708
32.9049,62,183194
32.9099,62,183194
32.9149,62,183194
32.9199,62,183194
32.9249,62,183194
32.9299,63,186222
32.9349,63,186222
32.9399,63,186222
32.9449,63,186222
32.9499,63,186222
32.9549,62,183194
32.9610,62,183194
32.9653,64,189250
32.9699,64,189250
32.9749,64,189250
32.9802,64,189250
32.9849,63,187736
32.9899,63,187736
32.9949,63,187736
32.9999,63,187736
33.0049,64,189250
33.0099,64,189250
33.0149,64,189250
33.0199,64,189250
33.0249,64,189250
33.0299,64,189250
33.0349,64,189250
33.0399,64,189250
33.0449,64,189250
33.0499,64,189250
33.0549,64,189250
33.0599,64,189250
33.0649,64,189250
33.0699,64,189250
33.0749,64,189250
33.0799,64,189250
33.0849,63,186222
33.0899,63,187736
33.0957,64,190764
33.1001,64,190764
33.1049,64,190764
33.1099,64,189250
33.1149,64,189250
33.1199,64,189250
33.1249,64,189250
33.1299,64,189250
33.1349,64,189250
33.1399,64,189250
33.1449,64,189250
33.1499,63,186222
33.1549,63,186222
33.1600,63,186222
33.1649,63,186222
33.1699,64,189250
33.1757,64,189250
33.1799,63,186222
33.1856,63,186222
33.1901,63,186222
33.1949,63,186222
33.1999,63,187736
33.2049,63,187736
33.2099,64,189250
33.2149,64,189250
33.2199,64,189250
33.2250,64,189250
33.2299,63,186222
33.2349,64,189250
33.2399,63,186222
33.2449,64,189250
33.2499,64,189250
33.2549,64,189250
33.2599,64,189250
33.2649,64,189250
33.2699,64,189250
33.2749,64,189250
33.2799,64,189250
33.2849,63,186222
33.2899,63,186222
33.2949,63,186222
33.2999,63,186222
33.3049,63,186222
33.3100,62,184708
33.3149,62,184708
33.3199,62,184708
33.3249,63,187736
33.3299,63,187736
33.3349,63,187736
33.3399,63,187736
33.3449,63,187736
33.3499,63,187736
33.3549,63,187736
33.3599,63,187736
33.3649,64,190764
33.3699,64,190764
33.3749,64,190764
33.3799,64,190764
33.3854,64,190764
33.3899,64,190764
33.3949,63,187736
33.3999,63,187736
33.4049,63,187736
33.4099,64,189250
33.4149,63,187736
33.4199,63,187736
33.4249,64,190764
33.4299,64,190764
33.4349,64,190764
33.4399,64,190764
33.4449,64,190764
33.4499,64,190764
33.4549,64,190764
33.4599,64,190764
33.4649,64,189250
33.4699,64,189250
33.4749,64,187736
33.4799,64,186222
33.4849,64,186222
33.4899,64,184708
33.4949,64,184708
33.4999,63,181680
33.5049,63,181680
33.5099,64,181680
33.5152,63,180166
33.5199,63,178652
33.5249,63,178652
33.5299,0,0
33.5349,63,175624
33.5399,63,175624
33.5449,63,174110
33.5499,63,174110
33.5549,63,172596
33.5599,63,171082
33.5649,63,171082
33.5699,63,169568
33.5749,64,169568
33.5799,64,168054
33.5849,64,166540
33.5899,64,166540
33.5952,64,165026
33.5999,64,163512
33.6049,64,163512
33.6099,63,158970
33.6149,64,160484
33.6199,64,160484
33.6249,63,155942
33.6299,63,155942
33.6349,63,154428
33.6399,63,152914
33.6449,63,151400
33.6499,63,149886
33.6549,63,149886
33.6599,63,148372
33.6649,63,146858
33.6699,63,146858
33.6749,63,145344
33.6799,63,143830
33.6849,63,142316
33.6899,63,140802
33.6949,63,140802
33.6999,63,139288
33.7049,63,137774
33.7099,63,137774
33.7149,62,134746
33.7199,62,134746
33.7249,62,133232
33.7299,62,131718
33.7349,62,131718
33.7399,62,130204
33.7449,63,131718
33.7499,63,130204
33.7549,63,130204
33.7599,63,128690
33.7649,63,128690
33.7699,63,128690
33.7749,63,127176
33.7799,61,124148
33.7849,60,122634
33.7899,61,125662
33.7949,61,125662
33.7999,60,124148
33.8049,60,124148
33.8099,59,122634
33.8149,59,124148
33.8199,59,125662
33.8249,59,127176
33.8299,59,127176
33.8349,58,127176
33.8399,58,127176
33.8449,56,125662
33.8499,56,127176
33.8549,55,124148
33.8599,54,124148
33.8649,55,124148
33.8699,54,124148
33.8749,55,125662
33.8799,54,124148
33.8849,54,124148
33.8899,54,125662
33.8949,54,125662
33.8999,54,125662
33.9049,54,125662
33.9099,54,125662
33.9149,53,125662
33.9199,53,124148
33.9258,53,125662
33.9306,54,125662
33.9353,53,122634
33.9399,54,125662
33.9449,53,122634
33.9512,55,127176
33.9565,55,125662
33.9614,54,124148
33.9668,55,127176
33.9719,56,127176
33.9769,57,128690
33.9818,57,128690
33.9869,57,127176
33.9916,58,128690
33.9967,59,128690
34.0012,60,128690
34.0055,60,128690
34.0099,60,127176
34.0149,61,128690
34.0199,61,127176
34.0249,61,127176
34.0299,62,127176
34.0349,62,127176
34.0402,63,128690
34.0449,63,127176
34.0499,63,125662
34.0555,64,128690
34.0602,64,127176
34.0649,64,128690
34.0699,64,128690
34.0749,63,125662
34.0799,63,125662
34.0849,62,124148
34.0899,62,122634
34.0954,61,119606
34.0999,61,121120
34.1049,60,118092
34.1099,60,118092
34.1149,60,118092
34.1202,60,118092
34.1249,59,115064
34.1299,58,115064
34.1349,57,113550
34.1399,56,112036
34.1449,55,112036
34.1498,55,112036
34.1549,55,110522
34.1599,55,112036
34.1649,55,110522
34.1700,54,107494
34.1749,53,107494
34.1799,51,104466
34.1849,50,102952
34.1899,50,102952
34.1949,49,101438
34.1999,49,102952
34.2049,47,99924
34.2099,47,99924
34.2149,48,99924
34.2199,47,98410
34.2250,48,98410
34.2299,47,95382
34.2349,47,95382
34.2399,46,93868
34.2449,45,90840
34.2499,45,92354
34.2549,44,92354
34.2599,44,90840
34.2677,43,87812
34.2723,43,87812
34.2768,42,86298
34.2817,43,86298
34.2866,42,84784
34.2913,42,83270
34.2962,42,84784
34.3012,40,80242
34.3060,41,83270
34.3105,39,78728
34.3153,39,80242
34.3202,39,78728
34.3253,39,78728
34.3302,38,78728
34.3350,36,74186
34.3399,36,74186
34.3449,35,72672
34.3499,35,71158
34.3549,36,74186
34.3599,36,74186
34.3649,37,75700
34.3699,36,74186
34.3753,35,72672
34.3816,34,72672
34.3863,34,72672
34.3915,35,74186
34.3967,35,74186
34.4024,35,72672
34.4073,34,72672
34.4122,33,71158
34.4166,35,74186
34.4215,35,75700
34.4262,34,74186
34.4313,34,74186
34.4360,34,74186
34.4408,34,74186
34.4456,34,74186
34.4504,33,72672
34.4552,34,72672
34.4600,35,74186
34.4649,36,74186
34.4699,36,74186
34.4749,37,75700
34.4799,36,72672
34.4849,36,72672
34.4899,35,72672
34.4949,35,71158
34.4999,37,74186
34.5049,36,71158
34.5099,37,72672
34.5149,37,71158
34.5199,37,72672
34.5249,38,74186
34.5299,38,74186
34.5349,38,75700
34.5399,37,74186
34.5449,37,74186
34.5499,36,72672
34.5551,37,75700
34.5605,36,74186
34.5653,35,71158
34.5702,35,72672
34.5750,34,72672
34.5800,34,75700
34.5848,32,72672
34.5899,32,75700
34.5949,31,72672
34.5999,31,74186
34.6048,30,71158
34.6099,30,72672
34.6149,30,75700
34.6199,29,75700
34.6249,28,75700
34.6299,26,72672
34.6349,26,74186
34.6399,26,74186
34.6449,26,75700
34.6499,26,77214
34.6549,25,74186
34.6598,25,74186
34.6649,24,72672
34.6698,24,72672
34.6749,24,72672
34.6798,24,72672
34.6849,25,75700
34.6899,25,75700
34.6949,24,72672
34.6999,25,75700
34.7060,25,75700
34.7109,26,77214
34.7158,26,77214
34.7205,26,77214
34.7252,26,77214
34.7302,26,77214
34.7350,25,74186
34.7400,26,77214
34.7449,26,77214
34.7499,26,77214
34.7548,27,80242
34.7599,27,80242
34.7649,27,80242
34.7699,27,80242
34.7749,27,80242
34.7805,26,77214
34.7852,26,77214
34.7900,26,77214
34.7950,26,77214
34.8000,26,77214
34.8049,26,77214
34.8099,26,77214
34.8149,26,77214
34.8199,26,75700
34.8249,27,78728
34.8299,27,78728
34.8349,27,80242
34.8399,27,80242
34.8449,26,77214
34.8506,26,77214
34.8555,26,77214
34.8604,26,77214
34.8653,26,77214
34.8700,26,77214
34.8749,26,77214
34.8798,27,80242
34.8849,27,80242
34.8899,27,80242
34.8950,27,80242
34.8999,27,80242
34.9050,27,80242
34.9099,27,80242
34.9151,27,80242
34.9199,27,78728
34.9249,27,78728
34.9306,27,78728
34.9355,27,78728
34.9403,27,78728
34.9453,27,80242
34.9502,27,80242
34.9551,27,80242
34.9599,27,80242
34.9649,27,80242
34.9701,27,80242
34.9748,27,80242
34.9816,27,80242
34.9870,27,80242
34.9923,27,80242
34.9973,28,83270
35.0024,28,83270
35.0082,27,80242
35.0127,27,80242
35.0170,28,83270
35.0218,28,83270
35.0264,28,83270
35.0309,29,84784
35.0358,29,84784
35.0407,29,84784
35.0456,29,84784
35.0505,28,83270
35.0553,28,83270
35.0601,28,83270
35.0649,28,83270
35.0699,28,83270
35.0749,28,83270
35.0815,28,83270
35.0863,28,83270
35.0907,28,83270
35.0950,28,83270
35.0999,28,83270
35.1049,28,83270
35.1099,28,83270
35.1149,28,83270
35.1199,28,83270
35.1249,28,83270
35.1304,28,83270
35.1349,29,84784
35.1400,29,84784
35.1460,28,81756
35.1512,28,81756
35.1556,28,81756
35.1609,28,83270
35.1657,28,83270
35.1701,28,83270
35.1749,28,83270
35.1799,28,83270
35.1849,28,83270
35.1899,28,83270
35.1949,28,83270
35.1999,28,83270
35.2049,29,86298
35.2099,29,86298
35.2149,29,86298
35.2199,29,86298
35.2249,29,86298
35.2299,29,86298
35.2349,29,86298
35.2399,29,86298
35.2449,29,84784
35.2499,30,87812
35.2549,30,87812
35.2599,30,87812
35.2649,29,84784
35.2699,29,86298
35.2749,29,86298
35.2799,29,86298
35.2849,29,86298
35.2899,29,86298
35.2949,29,86298
35.2999,29,86298
35.3049,29,86298
35.3099,29,86298
35.3150,29,86298
35.3199,29,86298
35.3250,29,86298
35.3299,29,86298
35.3349,29,86298
35.3399,28,83270
35.3449,28,83270
35.3500,30,87812
35.3549,29,84784
35.3607,29,84784
35.3649,29,84784
35.3699,29,84784
35.3749,29,84784
35.3802,29,86298
35.3849,29,86298
35.3899,29,86298
35.3949,29,86298
35.3999,29,86298
35.4049,29,86298
35.4099,29,86298
35.4149,28,83270
35.4199,29,86298
35.4249,30,89326
35.4299,30,89326
35.4349,30,89326
35.4399,30,89326
35.4449,30,89326
35.4499,30,89326
35.4549,30,87812
35.4599,30,87812
35.4649,29,84784
35.4699,30,87812
35.4749,30,87812
35.4799,30,87812
35.4849,30,87812
35.4899,30,89326
35.4949,30,89326
35.4999,29,86298
35.5049,30,89326
35.5099,30,89326
35.5149,30,89326
35.5199,30,89326
35.5249,30,89326
35.5299,30,89326
35.5349,30,89326
35.5399,30,89326
35.5449,30,89326
35.5499,30,89326
35.5549,30,89326
35.5599,31,90840
35.5649,31,90840
35.5699,31,90840
35.5749,30,87812
35.5799,31,90840
35.5849,31,90840
35.5899,31,90840
35.5949,31,90840
35.5999,30,89326
35.6049,30,89326
35.6099,30,89326
35.6149,30,89326
35.6199,30,89326
35.6249,30,89326
35.6299,30,89326
35.6349,30,89326
35.6399,30,89326
35.6449,31,92354
35.6499,31,92354
35.6549,31,92354
35.6599,31,92354
35.6649,31,92354
35.6699,31,90840
35.6758,31,90840
35.6806,31,90840
35.6855,32,93868
35.6902,32,93868
35.6951,32,93868
35.6999,31,90840
35.7056,31,92354
35.7109,31,92354
35.7155,31,92354
35.7199,31,92354
35.7249,31,92354
35.7299,31,92354
35.7349,31,92354
35.7399,31,92354
35.7449,31,92354
35.7499,31,92354
35.7549,31,92354
35.7599,31,92354
35.7649,31,92354
35.7699,31,92354
35.7749,32,93868
35.7801,32,93868
35.7849,32,93868
35.7899,32,93868
35.7949,33,95382
35.7999,33,95382
35.8049,33,95382
35.8099,32,92354
35.8149,32,93868
35.8199,32,93868
35.8249,32,93868
35.8299,32,93868
35.8349,32,93868
35.8399,32,93868
35.8449,32,93868
35.8499,32,93868
35.8549,32,93868
35.8599,32,93868
35.8649,31,90840
35.8699,32,93868
35.8749,32,93868
35.8799,32,93868
35.8849,31,90840
35.8899,32,93868
35.8949,32,93868
35.8999,31,90840
35.9049,32,93868
35.9099,32,93868
35.9149,32,93868
35.9199,32,93868
35.9264,32,95382
35.9321,32,95382
35.9366,32,95382
35.9409,31,93868
35.9450,31,93868
35.9499,31,93868
35.9549,31,93868
35.9599,31,93868
35.9649,31,93868
35.9699,32,96896
35.9749,31,93868
35.9799,32,96896
35.9849,32,96896
35.9899,32,95382
35.9949,32,95382
35.9999,32,95382
36.0049,32,95382
36.0099,31,92354
36.0149,32,95382
36.0199,32,95382
36.0249,32,95382
36.0299,32,95382
36.0349,32,95382
36.0399,31,92354
36.0449,31,92354
36.0499,31,92354
36.0549,31,92354
36.0599,31,92354
36.0655,32,95382
36.0699,32,95382
36.0749,32,95382
36.0799,32,95382
36.0849,32,95382
36.0899,32,95382
36.0949,32,95382
36.0999,33,96896
36.1053,32,93868
36.1099,32,93868
36.1149,32,93868
36.1199,32,93868
36.1249,32,93868
36.1308,32,93868
36.1365,33,96896
36.1405,33,96896
36.1449,32,95382
36.1499,32,95382
36.1549,32,95382
36.1599,32,95382
36.1649,32,95382
36.1699,32,95382
36.1749,32,95382
36.1799,32,95382
36.1849,32,95382
36.1899,32,95382
36.1949,32,95382
36.1999,32,95382
36.2049,33,96896
36.2099,33,96896
36.2158,33,96896
36.2200,33,96896
36.2249,33,96896
36.2299,33,96896
36.2349,33,96896
36.2399,33,96896
36.2449,33,96896
36.2499,33,96896
36.2549,32,95382
36.2599,32,95382
36.2649,32,95382
36.2699,32,95382
36.2749,32,95382
36.2799,32,95382
36.2849,32,95382
36.2899,32,95382
36.2949,32,95382
36.2999,33,98410
36.3049,33,98410
36.3099,33,98410
36.3149,33,96896
36.3199,33,96896
36.3249,33,96896
36.3299,33,96896
36.3349,33,96896
36.3399,34,99924
36.3449,34,99924
36.3499,34,99924
36.3549,34,99924
36.3599,33,98410
36.3649,33,98410
36.3708,33,98410
36.3748,33,98410
36.3799,33,98410
36.3856,33,98410
36.3901,33,98410
36.3949,33,98410
36.3999,33,98410
36.4049,33,98410
36.4099,33,98410
36.4149,33,98410
36.4199,33,96896
36.4251,32,93868
36.4299,32,93868
36.4349,32,93868
36.4399,32,93868
36.4449,32,93868
36.4499,33,96896
36.4549,33,96896
36.4599,33,96896
36.4649,33,96896
36.4699,33,98410
36.4749,33,98410
36.4799,33,98410
36.4849,33,98410
36.4899,33,98410
36.4949,33,98410
36.4999,33,98410
36.5049,32,95382
36.5099,33,98410
36.5149,32,95382
36.5199,33,98410
36.5249,33,98410
36.5299,33,96896
36.5349,33,96896
36.5399,34,99924
36.5449,34,99924
36.5499,34,99924
36.5557,33,96896
36.5599,33,96896
36.5649,33,96896
36.5699,33,96896
36.5749,33,96896
36.5799,33,98410
36.5850,32,95382
36.5899,32,95382
36.5949,32,95382
36.5999,32,95382
36.6049,33,98410
36.6099,33,98410
36.6149,33,98410
36.6199,33,98410
36.6249,33,98410
36.6299,33,98410
36.6349,34,99924
36.6399,34,99924
36.6449,34,99924
36.6499,34,99924
36.6549,34,99924
36.6599,34,99924
36.6649,33,96896
36.6699,33,96896
36.6749,33,96896
36.6799,34,99924
36.6849,34,99924
36.6899,33,98410
36.6949,33,98410
36.6999,33,98410
36.7049,33,98410
36.7099,33,98410
36.7149,33,98410
36.7206,33,98410
36.7249,33,98410
36.7299,33,98410
36.7349,33,98410
36.7399,33,98410
36.7449,34,99924
36.7499,34,99924
36.7549,34,99924
36.7606,34,99924
36.7649,34,99924
36.7699,34,99924
36.7749,35,101438
36.7799,35,101438
36.7849,35,101438
36.7899,35,101438
36.7949,35,101438
36.7999,34,99924
36.8049,34,99924
36.8099,34,99924
36.8149,34,99924
36.8199,34,99924
36.8249,34,99924
36.8299,34,99924
36.8353,34,99924
36.8399,34,99924
36.8449,34,99924
36.8499,34,99924
36.8549,34,99924
36.8599,34,99924
36.8649,34,99924
36.8699,34,99924
36.8749,34,99924
36.8799,34,99924
36.8849,35,102952
36.8899,35,102952
36.8949,35,102952
36.8999,35,102952
36.9049,34,101438
36.9099,34,101438
36.9149,34,101438
36.9199,34,101438
36.9249,34,101438
36.9299,34,101438
36.9349,33,99924
36.9399,33,99924
36.9449,33,99924
36.9499,33,99924
36.9549,33,99924
36.9599,33,99924
36.9649,33,98410
36.9699,33,98410
36.9749,33,98410
36.9799,34,101438
36.9852,34,101438
36.9899,33,98410
36.9949,34,101438
36.9999,34,101438
37.0049,34,101438
37.0099,34,101438
37.0149,34,101438
37.0199,34,101438
37.0249,34,101438
37.0299,34,101438
37.0349,34,101438
37.0399,34,101438
37.0449,34,101438
37.0499,34,101438
37.0549,34,101438
37.0599,34,101438
37.0649,33,98410
37.0699,34,99924
37.0749,34,99924
37.0799,34,99924
37.0849,34,99924
37.0899,34,99924
37.0949,34,99924
37.0999,34,99924
37.1049,34,99924
37.1099,34,99924
37.1149,34,99924
37.1199,34,99924
37.1249,34,101438
37.1308,34,101438
37.1349,34,101438
37.1399,33,98410
